Gene stable ID	Transcript stable ID	Protein stable ID	UCSC Stable ID
ENSG00000185730	ENST00000521537	ENSP00000429859	uc064qxv.1
ENSG00000179583	ENST00000537380		uc059qtp.1
ENSG00000138668	ENST00000703973	ENSP00000515599	uc316tnc.1
ENSG00000022355	ENST00000637827	ENSP00000490804	uc285xtg.1
ENSG00000022355	ENST00000522651	ENSP00000430507	uc284pxu.1
ENSG00000179583	ENST00000576601	ENSP00000459608	uc059qtq.1
ENSG00000138668	ENST00000513584	ENSP00000424002	uc062xsh.1
ENSG00000185730	ENST00000518432	ENSP00000428856	uc064qxw.1
ENSG00000180264	ENST00000639026	ENSP00000492825	uc286cfn.1
ENSG00000179583	ENST00000695879		uc315xww.1
ENSG00000138668	ENST00000509263	ENSP00000420926	uc062xsi.1
ENSG00000180264	ENST00000622546		uc064vpz.1
ENSG00000179583	ENST00000571190		uc059qtr.1
ENSG00000138668	ENST00000515432	ENSP00000426666	uc062xsk.1
ENSG00000179583	ENST00000572665		uc059qts.1
ENSG00000243649	ENST00000483004	ENSP00000419887	uc063njx.2
ENSG00000179583	ENST00000646979	ENSP00000496240	uc285mym.1
ENSG00000185730	ENST00000330143	ENSP00000328515	uc003yxy.6
ENSG00000108387	ENST00000583114	ENSP00000463768	uc010wnw.4
ENSG00000140519	ENST00000268122	ENSP00000268122	uc002bnz.5
ENSG00000022355	ENST00000634335	ENSP00000489434	uc063jhr.2
ENSG00000138668	ENST00000509107	ENSP00000425439	uc062xsm.1
ENSG00000180264	ENST00000638310	ENSP00000492700	uc286cfo.1
ENSG00000022355	ENST00000635880	ENSP00000489738	uc285xth.1
ENSG00000272677	ENST00000609552		uc062xsn.2
ENSG00000179583	ENST00000644232	ENSP00000495431	uc285myn.1
ENSG00000243649	ENST00000452035		uc063njs.2
ENSG00000140519	ENST00000649642	ENSP00000497611	uc285mqj.1
ENSG00000272677	ENST00000609575		uc062xso.2
ENSG00000185730	ENST00000520333	ENSP00000430952	uc064qxx.1
ENSG00000108387	ENST00000672673	ENSP00000500383	uc288lqv.2
ENSG00000180264	ENST00000610875	ENSP00000480501	uc064vqa.1
ENSG00000272677	ENST00000688760		uc315pgz.1
ENSG00000022355	ENST00000636408		uc285xtj.1
ENSG00000140519	ENST00000558360	ENSP00000453496	uc059nbb.1
ENSG00000250325	ENST00000503202		uc286voz.1
ENSG00000243649	ENST00000698629		uc316bsp.1
ENSG00000289653	ENST00000695129	ENSP00000511718	uc315xbs.1
ENSG00000202440	ENST00000365570		uc062xsp.1
ENSG00000022355	ENST00000519542		uc063jhs.1
ENSG00000179583	ENST00000575513		uc059qtt.1
ENSG00000243649	ENST00000698630		uc316bsq.1
ENSG00000243649	ENST00000698631		uc316bsr.1
ENSG00000253109	ENST00000519073		uc286xie.1
ENSG00000179583	ENST00000571545		uc059qtu.1
ENSG00000140519	ENST00000558030	ENSP00000452899	uc059nbc.1
ENSG00000179583	ENST00000573379		uc059qua.1
ENSG00000243649	ENST00000698632		uc316bss.1
ENSG00000253522	ENST00000642173		uc285xsy.1
ENSG00000243649	ENST00000698628	ENSP00000513848	uc316bso.1
ENSG00000149968	ENST00000299855	ENSP00000299855	uc001phj.3
ENSG00000253522	ENST00000517927		uc003lyl.5
ENSG00000270049	ENST00000602592		uc059vuw.1
ENSG00000140519	ENST00000558184	ENSP00000453716	uc059nbd.1
ENSG00000270049	ENST00000656196		uc287oiu.1
ENSG00000254186	ENST00000646143		uc063jhx.3
ENSG00000105202	ENST00000595545	ENSP00000472419	uc060ynj.1
ENSG00000149968	ENST00000434103	ENSP00000398346	uc058gwe.1
ENSG00000270049	ENST00000653151		uc287jwm.2
ENSG00000140519	ENST00000559638		uc059nbe.1
ENSG00000254186	ENST00000522274		uc285xui.1
ENSG00000270049	ENST00000659360		uc287szb.1
ENSG00000108387	ENST00000426861	ENSP00000402348	uc002iwp.4
ENSG00000254186	ENST00000644348		uc285xuj.1
ENSG00000149968	ENST00000524478	ENSP00000435255	uc058gwf.1
ENSG00000254186	ENST00000646617		uc063jia.2
ENSG00000243649	ENST00000425368	ENSP00000416561	uc003nyj.6
ENSG00000254186	ENST00000663711		uc287zjk.1
ENSG00000270049	ENST00000602596		uc059vux.1
ENSG00000285077	ENST00000567449		uc010azu.1
ENSG00000270049	ENST00000635000		uc284nvs.1
ENSG00000254186	ENST00000509211		uc063jib.1
ENSG00000243649	ENST00000698633		uc316bst.1
ENSG00000270049	ENST00000602476		uc059vuy.1
ENSG00000243649	ENST00000460718	ENSP00000417793	uc063njr.1
ENSG00000254186	ENST00000503615		uc063jic.1
ENSG00000285077	ENST00000646747		uc285mib.1
ENSG00000254186	ENST00000503504		uc063jid.1
ENSG00000254186	ENST00000657260		uc287pxh.1
ENSG00000285077	ENST00000689358		uc315qea.1
ENSG00000254186	ENST00000517722		uc063jhz.2
ENSG00000243649	ENST00000461483		uc063njt.1
ENSG00000254186	ENST00000660514		uc287ure.1
ENSG00000039523	ENST00000562116	ENSP00000455239	uc059vva.1
ENSG00000285077	ENST00000428041	ENSP00000392760	uc059hbs.3
ENSG00000243649	ENST00000465750		uc063njv.1
ENSG00000262406	ENST00000571244	ENSP00000458585	uc031yde.3
ENSG00000243649	ENST00000482886		uc063njw.1
ENSG00000285077	ENST00000693711	ENSP00000508838	uc315wpn.1
ENSG00000243649	ENST00000467150		uc063njy.1
ENSG00000255469	ENST00000530713		uc286htz.1
ENSG00000243649	ENST00000467360		uc063njz.1
ENSG00000285077	ENST00000697964	ENSP00000513489	uc316avf.2
ENSG00000238562	ENST00000459284		uc058gwg.1
ENSG00000285077	ENST00000566362		uc059hbt.1
ENSG00000243649	ENST00000482312		uc063nka.1
ENSG00000105202	ENST00000221801	ENSP00000221801	uc002omn.5
ENSG00000285077	ENST00000568574		uc059hbu.1
ENSG00000243649	ENST00000498317		uc063nkb.1
ENSG00000276521	ENST00000615334		uc286hua.1
ENSG00000288751	ENST00000692840		uc315via.1
ENSG00000289100	ENST00000689186		uc315pxj.1
ENSG00000290886	ENST00000566548		uc059hbv.1
ENSG00000239861	ENST00000463339		uc286hub.1
ENSG00000105202	ENST00000593503		uc060ynk.1
ENSG00000112473	ENST00000698677		uc316buj.1
ENSG00000105202	ENST00000594443	ENSP00000469072	uc060ynl.1
ENSG00000112473	ENST00000698678		uc316buk.1
ENSG00000140521	ENST00000635831	ENSP00000490231	uc285mpx.1
ENSG00000105202	ENST00000597224	ENSP00000469249	uc060ynm.1
ENSG00000105202	ENST00000601274	ENSP00000472726	uc060ynn.1
ENSG00000105202	ENST00000597634	ENSP00000471350	uc060yno.1
ENSG00000105202	ENST00000598417	ENSP00000471867	uc060ynp.1
ENSG00000108387	ENST00000580796		uc060hyu.1
ENSG00000105202	ENST00000599159		uc060ynq.1
ENSG00000105202	ENST00000594309	ENSP00000472433	uc060ynr.1
ENSG00000105202	ENST00000599134	ENSP00000472805	uc060yns.1
ENSG00000108387	ENST00000582270		uc060hyv.1
ENSG00000118985	ENST00000237853	ENSP00000237853	uc003klr.5
ENSG00000108387	ENST00000579371	ENSP00000464373	uc060hyw.1
ENSG00000223547	ENST00000550826	ENSP00000448588	uc060txc.1
ENSG00000118985	ENST00000508757	ENSP00000420894	uc063fnt.1
ENSG00000108387	ENST00000583273		uc060hyx.1
ENSG00000137692	ENST00000260247	ENSP00000260247	uc001phm.5
ENSG00000039523	ENST00000562755	ENSP00000457739	uc059vvb.1
ENSG00000118985	ENST00000513343	ENSP00000423915	uc063fnu.1
ENSG00000137692	ENST00000527260	ENSP00000432027	uc058gwk.1
ENSG00000118985	ENST00000505584		uc063fnv.1
ENSG00000112473	ENST00000444757	ENSP00000400978	uc063nul.1
ENSG00000108387	ENST00000317268	ENSP00000321674	uc002iwm.4
ENSG00000112473	ENST00000698679		uc316bul.1
ENSG00000118985	ENST00000506628		uc063fnw.1
ENSG00000001461	ENST00000374399	ENSP00000363520	uc001bjh.5
ENSG00000112473	ENST00000698680	ENSP00000513871	uc316bum.1
ENSG00000108387	ENST00000577440		uc060hyy.1
ENSG00000112473	ENST00000698681		uc316bun.1
ENSG00000112473	ENST00000698682		uc316buo.1
ENSG00000118985	ENST00000508694		uc063fnx.1
ENSG00000118985	ENST00000635633	ENSP00000489270	uc284pxa.1
ENSG00000112473	ENST00000698683		uc316bup.1
ENSG00000001461	ENST00000003912	ENSP00000003912	uc009vrc.4
ENSG00000112473	ENST00000698684		uc316buq.1
ENSG00000118985	ENST00000515020		uc063fny.1
ENSG00000108387	ENST00000457347	ENSP00000402000	uc288lrk.1
ENSG00000108387	ENST00000457347	ENSP00000402000	uc010wnx.3
ENSG00000112473	ENST00000374675	ENSP00000363807	uc003odf.4
ENSG00000001461	ENST00000488155		uc057dji.1
ENSG00000108387	ENST00000672699	ENSP00000500355	uc288lrk.1
ENSG00000108387	ENST00000672699	ENSP00000500355	uc010wnx.3
ENSG00000223547	ENST00000439326	ENSP00000392024	uc002mtb.4
ENSG00000249526	ENST00000515296		uc063htf.1
ENSG00000001461	ENST00000358028	ENSP00000350722	uc010oek.3
ENSG00000223547	ENST00000441304	ENSP00000402097	uc060txd.1
ENSG00000108387	ENST00000580844	ENSP00000462727	uc060hyz.1
ENSG00000001461	ENST00000339255	ENSP00000343549	uc057djj.1
ENSG00000163719	ENST00000353332	ENSP00000323462	uc003bsa.4
ENSG00000001461	ENST00000475663		uc057djk.1
ENSG00000163719	ENST00000420925	ENSP00000401993	uc010hcl.4
ENSG00000001461	ENST00000432012	ENSP00000392170	uc057djl.1
ENSG00000108387	ENST00000317256	ENSP00000321071	uc002iwo.4
ENSG00000112473	ENST00000374677	ENSP00000363809	uc003odg.5
ENSG00000137692	ENST00000531571	ENSP00000433073	uc058gwl.1
ENSG00000112473	ENST00000698685		uc316bur.1
ENSG00000112473	ENST00000698686		uc316bus.1
ENSG00000108387	ENST00000412945	ENSP00000414779	uc010wny.3
ENSG00000137692	ENST00000531543	ENSP00000435035	uc058gwm.1
ENSG00000112473	ENST00000698687	ENSP00000513872	uc316but.1
ENSG00000112473	ENST00000698688	ENSP00000513873	uc316buu.1
ENSG00000108387	ENST00000584488		uc060hza.1
ENSG00000140521	ENST00000631044	ENSP00000486730	uc059nac.1
ENSG00000112473	ENST00000698689		uc316buv.1
ENSG00000163719	ENST00000447144	ENSP00000410761	uc062gkz.1
ENSG00000108387	ENST00000580809	ENSP00000464382	uc010dcy.4
ENSG00000112473	ENST00000698690		uc316buw.1
ENSG00000137692	ENST00000529281	ENSP00000431311	uc058gwn.1
ENSG00000100479	ENST00000216367	ENSP00000216367	uc001wwu.5
ENSG00000140521	ENST00000672695		uc288lrg.1
ENSG00000137692	ENST00000529294	ENSP00000433134	uc058gwo.1
ENSG00000100479	ENST00000700175	ENSP00000514843	uc316dyd.1
ENSG00000112695	ENST00000370081	ENSP00000359098	uc063ppv.1
ENSG00000108387	ENST00000577729	ENSP00000463671	uc060hzb.1
ENSG00000140521	ENST00000636937	ENSP00000516154	uc285mqh.2
ENSG00000100479	ENST00000554671		uc059bfw.1
ENSG00000140521	ENST00000268124	ENSP00000268124	uc002bns.7
ENSG00000137692	ENST00000527576	ENSP00000433344	uc058gwp.1
ENSG00000100479	ENST00000555724		uc059bfx.1
ENSG00000140521	ENST00000442287	ENSP00000399851	uc002bnr.5
ENSG00000137692	ENST00000527779	ENSP00000432488	uc058gwq.1
ENSG00000137692	ENST00000583974	ENSP00000463796	uc058gwr.1
ENSG00000108387	ENST00000581615	ENSP00000462278	uc060hzc.1
ENSG00000112695	ENST00000370089	ENSP00000359106	uc003phv.3
ENSG00000140521	ENST00000530292	ENSP00000432885	uc059nad.2
ENSG00000100479	ENST00000539565	ENSP00000446313	uc021rsr.2
ENSG00000137692	ENST00000525420	ENSP00000437260	uc058gws.1
ENSG00000163719	ENST00000430020	ENSP00000392690	uc062gla.1
ENSG00000112695	ENST00000459637	ENSP00000421969	uc063ppw.1
ENSG00000137692	ENST00000529076		uc058gwt.1
ENSG00000100479	ENST00000554377		uc059bfz.1
ENSG00000140521	ENST00000637264	ENSP00000489844	uc285mpy.1
ENSG00000260966	ENST00000561652		uc058gwj.1
ENSG00000108387	ENST00000578131	ENSP00000462362	uc060hzd.1
ENSG00000100479	ENST00000554396	ENSP00000451621	uc010ano.5
ENSG00000129933	ENST00000262815	ENSP00000262815	uc002nmk.6
ENSG00000285878	ENST00000649070		uc285jjt.1
ENSG00000163719	ENST00000296003	ENSP00000296003	uc003brz.5
ENSG00000140521	ENST00000635986	ENSP00000490653	uc285mpz.2
ENSG00000108387	ENST00000585170		uc060hze.1
ENSG00000100479	ENST00000553850		uc059bga.1
ENSG00000108387	ENST00000583291	ENSP00000463461	uc060hzf.1
ENSG00000112695	ENST00000509698	ENSP00000425951	uc063ppx.2
ENSG00000100479	ENST00000700176	ENSP00000514844	uc316dye.1
ENSG00000254895	ENST00000526563		uc286huc.1
ENSG00000112695	ENST00000684430	ENSP00000506727	uc289gsy.2
ENSG00000100479	ENST00000553805	ENSP00000475468	uc059bgb.1
ENSG00000129933	ENST00000609122	ENSP00000477034	uc060vzr.1
ENSG00000108387	ENST00000671766	ENSP00000500629	uc288ldb.1
ENSG00000112695	ENST00000460985	ENSP00000422979	uc063ppy.1
ENSG00000108387	ENST00000584789		uc060hzg.1
ENSG00000129933	ENST00000586189		uc060vzs.1
ENSG00000140521	ENST00000672923		uc288lve.2
ENSG00000108387	ENST00000581921		uc060hzj.1
ENSG00000112695	ENST00000472311	ENSP00000423432	uc063ppz.1
ENSG00000254931	ENST00000527233		uc286hud.1
ENSG00000108387	ENST00000584528		uc060hzk.1
ENSG00000129933	ENST00000592069		uc060vzt.1
ENSG00000112695	ENST00000377978	ENSP00000421193	uc063pqa.1
ENSG00000163719	ENST00000351233	ENSP00000334070	uc003bsb.4
ENSG00000140521	ENST00000666746	ENSP00000499495	uc288dvi.1
ENSG00000129933	ENST00000609060	ENSP00000477436	uc060vzu.1
ENSG00000108387	ENST00000580791		uc060hzl.1
ENSG00000255417	ENST00000532655		uc286hue.1
ENSG00000140521	ENST00000672071		uc288lhq.1
ENSG00000163719	ENST00000416864	ENSP00000412644	uc062glb.1
ENSG00000117602	ENST00000538532	ENSP00000445401	uc021ojc.3
ENSG00000108387	ENST00000582248		uc060hzm.1
ENSG00000140521	ENST00000637238	ENSP00000490756	uc285mqa.1
ENSG00000108387	ENST00000580740		uc060hzn.1
ENSG00000163719	ENST00000437997	ENSP00000408813	uc062glc.1
ENSG00000108387	ENST00000578747		uc060hzo.1
ENSG00000129933	ENST00000585823		uc060vzv.1
ENSG00000163719	ENST00000480578		uc062gld.1
ENSG00000112695	ENST00000481061		uc063pqb.1
ENSG00000108387	ENST00000581607	ENSP00000464360	uc060hzp.1
ENSG00000129933	ENST00000590837		uc060vzw.1
ENSG00000140521	ENST00000526671		uc059nae.1
ENSG00000108387	ENST00000582976		uc060hzq.1
ENSG00000140521	ENST00000636774	ENSP00000489799	uc285mqb.1
ENSG00000255350	ENST00000529569		uc286huf.1
ENSG00000163719	ENST00000449543	ENSP00000411417	uc062gle.1
ENSG00000108387	ENST00000321691	ENSP00000354874	uc002iwq.3
ENSG00000140521	ENST00000637042		uc285mqc.1
ENSG00000140521	ENST00000636530		uc285mqd.1
ENSG00000163719	ENST00000414996	ENSP00000392935	uc062glf.1
ENSG00000254565	ENST00000528255		uc286hug.1
ENSG00000163719	ENST00000431250	ENSP00000388746	uc062glg.1
ENSG00000140521	ENST00000530715	ENSP00000431395	uc059naf.1
ENSG00000140521	ENST00000670281	ENSP00000499709	uc288jaj.1
ENSG00000163719	ENST00000606184		uc062glh.1
ENSG00000287878	ENST00000670966		uc288kak.1
ENSG00000140521	ENST00000636812	ENSP00000490403	uc285mqe.1
ENSG00000131459	ENST00000253778	ENSP00000253778	uc003mlw.3
ENSG00000249225	ENST00000508964		uc062lux.1
ENSG00000140521	ENST00000528881	ENSP00000433502	uc059nag.1
ENSG00000248365	ENST00000508759		uc286udl.1
ENSG00000140521	ENST00000532584		uc059nah.1
ENSG00000253245	ENST00000522384		uc286huh.1
ENSG00000231192	ENST00000641874	ENSP00000492953	uc285ulv.1
ENSG00000131459	ENST00000520165		uc063ktn.1
ENSG00000140521	ENST00000526314	ENSP00000432389	uc059nai.1
ENSG00000136811	ENST00000497812	ENSP00000474949	uc064wel.1
ENSG00000131459	ENST00000510122		uc063kto.1
ENSG00000140521	ENST00000526398	ENSP00000434937	uc059naj.1
ENSG00000236032	ENST00000641380	ENSP00000493226	uc285ulw.1
ENSG00000254824	ENST00000528866		uc286hui.1
ENSG00000131737	ENST00000394001	ENSP00000377570	uc002hwm.5
ENSG00000131459	ENST00000518906	ENSP00000431125	uc063ktp.1
ENSG00000117602	ENST00000618490	ENSP00000484519	uc021ojd.2
ENSG00000140521	ENST00000526573		uc059nak.1
ENSG00000140521	ENST00000533857		uc059nal.1
ENSG00000140521	ENST00000532363		uc059nam.1
ENSG00000236032	ENST00000437310	ENSP00000401706	uc003dsg.2
ENSG00000117602	ENST00000374395	ENSP00000363516	uc001bjj.5
ENSG00000140521	ENST00000637307	ENSP00000490427	uc285mqg.1
ENSG00000249321	ENST00000503164		uc286udm.1
ENSG00000131459	ENST00000518185		uc063ktq.1
ENSG00000117602	ENST00000436717	ENSP00000414447	uc009vre.4
ENSG00000140521	ENST00000637711		uc285mqi.1
ENSG00000249975	ENST00000502817		uc286udn.1
ENSG00000291307	ENST00000706918	ENSP00000516626	uc316vkx.1
ENSG00000248507	ENST00000510851		uc286udo.1
ENSG00000117602	ENST00000616511	ENSP00000478174	uc021ojf.2
ENSG00000187900	ENST00000514084		uc286udp.1
ENSG00000230301	ENST00000641416	ENSP00000492964	uc285uly.1
ENSG00000129933	ENST00000587938		uc060vzx.1
ENSG00000230301	ENST00000615035	ENSP00000480705	uc062lva.2
ENSG00000117602	ENST00000425530	ENSP00000409540	uc057djm.1
ENSG00000230301	ENST00000642105	ENSP00000493340	uc003dsi.1
ENSG00000129933	ENST00000262816		uc060vzy.1
ENSG00000261652	ENST00000569691	ENSP00000456337	uc002ada.5
ENSG00000131459	ENST00000518158		uc063ktr.1
ENSG00000261652	ENST00000570794	ENSP00000516647	uc059jml.2
ENSG00000129933	ENST00000587638		uc060vzz.1
ENSG00000131459	ENST00000503546		uc063kts.1
ENSG00000129933	ENST00000587362		uc060waa.1
ENSG00000131459	ENST00000503228	ENSP00000422771	uc063ktt.1
ENSG00000129933	ENST00000587709		uc060wab.1
ENSG00000117602	ENST00000412742	ENSP00000391912	uc009vrf.4
ENSG00000249857	ENST00000504382		uc063fbh.1
ENSG00000129933	ENST00000589947		uc060wac.1
ENSG00000117602	ENST00000630217	ENSP00000486836	uc057djn.1
ENSG00000172349	ENST00000560989		uc059mla.1
ENSG00000232916	ENST00000427352		uc286xag.1
ENSG00000129933	ENST00000590882		uc060wad.1
ENSG00000129933	ENST00000499453		uc060wae.1
ENSG00000226040	ENST00000515639		uc286xer.1
ENSG00000129933	ENST00000589637		uc060waf.1
ENSG00000254047	ENST00000518624		uc286xgw.1
ENSG00000251144	ENST00000510150		uc063jvb.1
ENSG00000117602	ENST00000374393	ENSP00000363514	uc009vrg.4
ENSG00000257446	ENST00000547628	ENSP00000447931	uc021upl.3
ENSG00000249600	ENST00000509365		uc286xbc.1
ENSG00000117602	ENST00000482807	ENSP00000437338	uc057djo.1
ENSG00000237247	ENST00000329753	ENSP00000331435	uc010xjl.3
ENSG00000184454	ENST00000374392	ENSP00000363513	uc001bjk.4
ENSG00000205718	ENST00000381394	ENSP00000370801	uc021unr.3
ENSG00000184454	ENST00000486262		uc031ttv.2
ENSG00000227312	ENST00000443086		uc286duz.1
ENSG00000239106	ENST00000459380		uc057djp.1
ENSG00000182534	ENST00000355797	ENSP00000348050	uc002jsk.2
ENSG00000152795	ENST00000614627	ENSP00000478723	uc003hmt.4
ENSG00000230522	ENST00000381393	ENSP00000370800	uc010dvf.2
ENSG00000182534	ENST00000375036	ENSP00000364176	uc002jsl.4
ENSG00000182534	ENST00000449428	ENSP00000391466	uc002jsm.5
ENSG00000182534	ENST00000592148	ENSP00000465103	uc060klv.1
ENSG00000183735	ENST00000677499	ENSP00000502875	uc288rva.1
ENSG00000182534	ENST00000585519	ENSP00000466376	uc060klw.1
ENSG00000182534	ENST00000588114	ENSP00000468020	uc060klx.1
ENSG00000182534	ENST00000589082	ENSP00000467510	uc060kly.1
ENSG00000183735	ENST00000677641	ENSP00000504637	uc288sak.1
ENSG00000183735	ENST00000676684		uc288qqb.1
ENSG00000183735	ENST00000652537	ENSP00000499102	uc287izb.1
ENSG00000183735	ENST00000676809	ENSP00000504298	uc288qut.1
ENSG00000152795	ENST00000621267	ENSP00000483254	uc062xsq.1
ENSG00000183735	ENST00000650790	ENSP00000498995	uc287gkk.1
ENSG00000152795	ENST00000295470	ENSP00000295470	uc003hmr.5
ENSG00000183735	ENST00000652657	ENSP00000498887	uc287jdo.1
ENSG00000152795	ENST00000507721	ENSP00000480156	uc062xsr.1
ENSG00000165516	ENST00000555739	ENSP00000450539	uc059bgj.1
ENSG00000130544	ENST00000252840	ENSP00000252840	uc002mga.5
ENSG00000183735	ENST00000676912	ENSP00000503567	uc288qyr.1
ENSG00000183735	ENST00000677686		uc288scc.1
ENSG00000130544	ENST00000414706	ENSP00000404065	uc002mgb.4
ENSG00000183735	ENST00000652389	ENSP00000498414	uc287itk.1
ENSG00000152795	ENST00000602300	ENSP00000473677	uc062xss.1
ENSG00000183735	ENST00000677545	ENSP00000504729	uc288rwt.1
ENSG00000167414	ENST00000693335	ENSP00000508424	uc315wbb.1
ENSG00000183735	ENST00000678430		uc288tel.1
ENSG00000167414	ENST00000300873	ENSP00000300873	uc010xyd.4
ENSG00000183735	ENST00000676551		uc288qky.1
ENSG00000152795	ENST00000349655	ENSP00000338552	uc062xst.1
ENSG00000183735	ENST00000650997	ENSP00000498341	uc287gsf.1
ENSG00000197013	ENST00000594022		uc060whf.1
ENSG00000183735	ENST00000677632	ENSP00000504586	uc288sab.1
ENSG00000152795	ENST00000502762	ENSP00000422040	uc062xsu.1
ENSG00000183735	ENST00000651262	ENSP00000498461	uc287hch.1
ENSG00000152795	ENST00000630114	ENSP00000486452	uc062xsv.1
ENSG00000152795	ENST00000630827	ENSP00000485954	uc062xsw.1
ENSG00000183735	ENST00000331710	ENSP00000329967	uc001ssc.4
ENSG00000152795	ENST00000514511	ENSP00000478269	uc062xsx.1
ENSG00000197013	ENST00000358491	ENSP00000351280	uc002nqd.3
ENSG00000183735	ENST00000678180	ENSP00000504132	uc288suz.1
ENSG00000197013	ENST00000596237		uc060whg.1
ENSG00000197013	ENST00000597078	ENSP00000470300	uc010ecu.3
ENSG00000183735	ENST00000679065		uc288ucr.1
ENSG00000183735	ENST00000651947		uc287ick.1
ENSG00000197013	ENST00000596126		uc060whh.1
ENSG00000197013	ENST00000598747		uc060whi.1
ENSG00000183735	ENST00000650762	ENSP00000498758	uc287gji.1
ENSG00000197013	ENST00000597556		uc060whk.1
ENSG00000197013	ENST00000594385	ENSP00000469739	uc060whl.1
ENSG00000183735	ENST00000676930	ENSP00000502899	uc288qzj.1
ENSG00000183735	ENST00000650786	ENSP00000498280	uc287gkg.1
ENSG00000183735	ENST00000677831	ENSP00000503760	uc288shp.1
ENSG00000183735	ENST00000651014	ENSP00000498885	uc287gsw.1
ENSG00000113578	ENST00000359370	ENSP00000352329	uc003lmm.5
ENSG00000183735	ENST00000677549		uc288rwx.1
ENSG00000160321	ENST00000599916	ENSP00000469254	uc002nqo.2
ENSG00000183735	ENST00000538890	ENSP00000445834	uc058qjr.1
ENSG00000113578	ENST00000378046	ENSP00000367285	uc031sln.2
ENSG00000183735	ENST00000651878	ENSP00000499077	uc287hzt.1
ENSG00000160321	ENST00000601773	ENSP00000469887	uc060wic.1
ENSG00000113578	ENST00000337706	ENSP00000338548	uc003lmn.7
ENSG00000183735	ENST00000540417	ENSP00000445628	uc058qjs.1
ENSG00000183735	ENST00000678368	ENSP00000504296	uc288tcc.1
ENSG00000160321	ENST00000397126	ENSP00000380315	uc021urr.3
ENSG00000113578	ENST00000360966	ENSP00000354231	uc003lmp.6
ENSG00000160321	ENST00000599723	ENSP00000473026	uc060wif.1
ENSG00000183735	ENST00000539810	ENSP00000444428	uc058qjt.1
ENSG00000183735	ENST00000676469	ENSP00000503155	uc288qhu.1
ENSG00000160321	ENST00000597040	ENSP00000472406	uc060wig.1
ENSG00000183735	ENST00000678197		uc288svq.1
ENSG00000113578	ENST00000489937		uc063iew.1
ENSG00000160321	ENST00000601993	ENSP00000471831	uc060wih.1
ENSG00000183735	ENST00000679050	ENSP00000503595	uc288ucc.1
