Gene stable ID	Transcript stable ID	Protein stable ID
ENSG00000204514	ENST00000597342	ENSP00000470296
ENSG00000204514	ENST00000597832	ENSP00000469912
ENSG00000204514	ENST00000595894	ENSP00000471385
ENSG00000204514	ENST00000595295	ENSP00000469704
ENSG00000204514	ENST00000596184	
ENSG00000204514	ENST00000597348	ENSP00000471045
ENSG00000204514	ENST00000600634	ENSP00000472089
ENSG00000204514	ENST00000595048	ENSP00000470748
ENSG00000204514	ENST00000594629	
ENSG00000204514	ENST00000435989	ENSP00000410545
ENSG00000204514	ENST00000594159	
ENSG00000204514	ENST00000597807	ENSP00000469641
ENSG00000270639	ENST00000604092	
ENSG00000220105	ENST00000402406	
ENSG00000233186	ENST00000412782	
ENSG00000106804	ENST00000697921	
ENSG00000106804	ENST00000696279	ENSP00000512520
ENSG00000106804	ENST00000697922	ENSP00000513478
ENSG00000106804	ENST00000696280	
ENSG00000106804	ENST00000696281	ENSP00000512521
ENSG00000106804	ENST00000223642	ENSP00000223642
ENSG00000106804	ENST00000480188	
ENSG00000106804	ENST00000697923	
ENSG00000106804	ENST00000489802	
ENSG00000106804	ENST00000466280	ENSP00000513491
ENSG00000106804	ENST00000460578	
ENSG00000106804	ENST00000696284	
ENSG00000106804	ENST00000696285	
ENSG00000258656	ENST00000556317	
ENSG00000206870	ENST00000384143	
ENSG00000139974	ENST00000354886	ENSP00000346959
ENSG00000139974	ENST00000703134	ENSP00000515189
ENSG00000139974	ENST00000525723	ENSP00000431260
ENSG00000139974	ENST00000554304	
ENSG00000139974	ENST00000532148	
ENSG00000139974	ENST00000267488	ENSP00000267488
ENSG00000139974	ENST00000491344	ENSP00000431212
ENSG00000139974	ENST00000451406	ENSP00000395851
ENSG00000139974	ENST00000527591	ENSP00000434737
ENSG00000139974	ENST00000529345	ENSP00000435833
ENSG00000139974	ENST00000524402	ENSP00000451434
ENSG00000139974	ENST00000526105	ENSP00000451244
ENSG00000139974	ENST00000525585	
ENSG00000139974	ENST00000528350	ENSP00000452125
ENSG00000139974	ENST00000533744	ENSP00000434543
ENSG00000139974	ENST00000554072	
ENSG00000139974	ENST00000534758	ENSP00000482800
ENSG00000139974	ENST00000529212	ENSP00000437190
ENSG00000139974	ENST00000526539	ENSP00000450996
ENSG00000139974	ENST00000556938	
ENSG00000139974	ENST00000554498	
ENSG00000279283	ENST00000624048	
ENSG00000023892	ENST00000698929	ENSP00000514040
ENSG00000023892	ENST00000316637	ENSP00000319831
ENSG00000023892	ENST00000698930	ENSP00000514041
ENSG00000023892	ENST00000698931	
ENSG00000023892	ENST00000444278	ENSP00000415357
ENSG00000023892	ENST00000468102	
ENSG00000255992	ENST00000539078	
ENSG00000177192	ENST00000443358	ENSP00000392451
ENSG00000177192	ENST00000322060	ENSP00000324726
ENSG00000177192	ENST00000542167	ENSP00000438948
ENSG00000177192	ENST00000376649	ENSP00000365837
ENSG00000177192	ENST00000538037	ENSP00000440326
ENSG00000177192	ENST00000544662	
ENSG00000177192	ENST00000456665	ENSP00000409705
ENSG00000177192	ENST00000544213	ENSP00000445819
ENSG00000177192	ENST00000535067	ENSP00000443969
ENSG00000177192	ENST00000537484	ENSP00000440179
ENSG00000177192	ENST00000543754	
ENSG00000105472	ENST00000250340	ENSP00000250340
ENSG00000105472	ENST00000599973	ENSP00000471075
ENSG00000130429	ENST00000443222	ENSP00000413173
ENSG00000130429	ENST00000414376	ENSP00000398620
ENSG00000130429	ENST00000645391	ENSP00000494033
ENSG00000130429	ENST00000695607	
ENSG00000130429	ENST00000484375	
ENSG00000130429	ENST00000455009	ENSP00000410238
ENSG00000130429	ENST00000695608	
ENSG00000130429	ENST00000418347	ENSP00000413067
ENSG00000130429	ENST00000429246	ENSP00000408758
ENSG00000130429	ENST00000484600	
ENSG00000130429	ENST00000695609	
ENSG00000130429	ENST00000417330	ENSP00000403324
ENSG00000130429	ENST00000431816	ENSP00000398110
ENSG00000130429	ENST00000458033	ENSP00000388802
ENSG00000130429	ENST00000451682	ENSP00000389631
ENSG00000130429	ENST00000427217	ENSP00000403211
ENSG00000130429	ENST00000646101	ENSP00000496599
ENSG00000130429	ENST00000474880	
ENSG00000130429	ENST00000445924	
ENSG00000130429	ENST00000432343	ENSP00000399955
ENSG00000130429	ENST00000493403	
ENSG00000130429	ENST00000468337	
ENSG00000130429	ENST00000481997	
ENSG00000130429	ENST00000491294	
ENSG00000130429	ENST00000463078	
ENSG00000140538	ENST00000629765	ENSP00000485864
ENSG00000140538	ENST00000394480	ENSP00000377990
ENSG00000140538	ENST00000357724	ENSP00000350356
ENSG00000140538	ENST00000626019	ENSP00000486784
ENSG00000140538	ENST00000557856	ENSP00000453959
ENSG00000140538	ENST00000695462	ENSP00000511942
ENSG00000140538	ENST00000558576	ENSP00000473315
ENSG00000140538	ENST00000542733	ENSP00000437773
ENSG00000140538	ENST00000558676	ENSP00000453511
ENSG00000140538	ENST00000559680	
ENSG00000140538	ENST00000317501	ENSP00000318328
ENSG00000140538	ENST00000560201	
ENSG00000140538	ENST00000695463	ENSP00000511943
ENSG00000140538	ENST00000558306	ENSP00000480693
ENSG00000140538	ENST00000560739	
ENSG00000140538	ENST00000560017	ENSP00000473475
ENSG00000140538	ENST00000557897	
ENSG00000140538	ENST00000559764	
ENSG00000140538	ENST00000559188	ENSP00000473656
ENSG00000270084	ENST00000602767	
ENSG00000236535	ENST00000421851	
ENSG00000220721	ENST00000402365	
ENSG00000112039	ENST00000229769	ENSP00000229769
ENSG00000112039	ENST00000648059	ENSP00000497902
ENSG00000112039	ENST00000696264	ENSP00000512511
ENSG00000112039	ENST00000696265	ENSP00000512512
ENSG00000112039	ENST00000696266	ENSP00000512513
ENSG00000112039	ENST00000696267	
ENSG00000112039	ENST00000696268	
ENSG00000112039	ENST00000696269	
ENSG00000225713	ENST00000488676	
ENSG00000160460	ENST00000595535	ENSP00000470693
ENSG00000160460	ENST00000352632	ENSP00000263373
ENSG00000160460	ENST00000598249	ENSP00000469242
ENSG00000160460	ENST00000598775	
ENSG00000160460	ENST00000597389	ENSP00000472136
ENSG00000160460	ENST00000392023	ENSP00000375877
ENSG00000160460	ENST00000596900	
ENSG00000160460	ENST00000593932	
ENSG00000160460	ENST00000599926	
ENSG00000160460	ENST00000593816	
ENSG00000160460	ENST00000596411	
ENSG00000160460	ENST00000595690	
ENSG00000215867	ENST00000443599	
ENSG00000201028	ENST00000364158	
ENSG00000197852	ENST00000527570	
ENSG00000197852	ENST00000357260	ENSP00000349805
ENSG00000197852	ENST00000534365	ENSP00000436075
ENSG00000197852	ENST00000444059	
ENSG00000197852	ENST00000527621	ENSP00000437205
ENSG00000168286	ENST00000303596	ENSP00000304689
ENSG00000227811	ENST00000658759	
ENSG00000227811	ENST00000430373	
ENSG00000227811	ENST00000524935	
ENSG00000262141	ENST00000573092	
ENSG00000284830	ENST00000412270	
ENSG00000284830	ENST00000527660	
ENSG00000284830	ENST00000625113	
ENSG00000038358	ENST00000572221	
ENSG00000038358	ENST00000358933	ENSP00000351811
ENSG00000038358	ENST00000536072	
ENSG00000038358	ENST00000574770	
ENSG00000038358	ENST00000573992	
ENSG00000038358	ENST00000572031	
ENSG00000038358	ENST00000577028	
ENSG00000038358	ENST00000576972	
ENSG00000038358	ENST00000572724	
ENSG00000038358	ENST00000575514	
ENSG00000038358	ENST00000575507	
ENSG00000038358	ENST00000577105	ENSP00000459624
ENSG00000038358	ENST00000573985	ENSP00000458357
ENSG00000038358	ENST00000575033	ENSP00000460563
ENSG00000232810	ENST00000449264	ENSP00000398698
ENSG00000232810	ENST00000699334	ENSP00000514308
ENSG00000232558	ENST00000439736	
ENSG00000237556	ENST00000441125	
ENSG00000237556	ENST00000427471	
ENSG00000237556	ENST00000419258	
ENSG00000231437	ENST00000442751	
ENSG00000231437	ENST00000428461	
ENSG00000231437	ENST00000438293	
ENSG00000231536	ENST00000458252	
ENSG00000276600	ENST00000617070	ENSP00000482499
ENSG00000276600	ENST00000623597	ENSP00000485468
ENSG00000276600	ENST00000617991	ENSP00000479762
ENSG00000276600	ENST00000623893	ENSP00000485386
ENSG00000276600	ENST00000622969	ENSP00000485563
ENSG00000216867	ENST00000401483	
ENSG00000225093	ENST00000417878	
ENSG00000238490	ENST00000364811	
ENSG00000225174	ENST00000658282	
ENSG00000225174	ENST00000426008	
ENSG00000225174	ENST00000441184	
ENSG00000265840	ENST00000579468	
ENSG00000170412	ENST00000582444	ENSP00000463813
ENSG00000170412	ENST00000342648	ENSP00000340595
ENSG00000170412	ENST00000652232	ENSP00000499092
ENSG00000170412	ENST00000481232	ENSP00000462147
ENSG00000170412	ENST00000392627	ENSP00000376403
ENSG00000170412	ENST00000392628	ENSP00000376404
ENSG00000170412	ENST00000582473	ENSP00000462440
ENSG00000170412	ENST00000392629	ENSP00000376405
ENSG00000170412	ENST00000652294	ENSP00000498839
ENSG00000170412	ENST00000581590	ENSP00000463090
ENSG00000170412	ENST00000582873	
ENSG00000170412	ENST00000482723	
ENSG00000170412	ENST00000577663	
ENSG00000112333	ENST00000368986	ENSP00000357982
ENSG00000112333	ENST00000368983	ENSP00000357979
ENSG00000112333	ENST00000426403	ENSP00000416908
ENSG00000112333	ENST00000484978	
ENSG00000273568	ENST00000621809	
ENSG00000198598	ENST00000535004	ENSP00000445620
ENSG00000198598	ENST00000360564	ENSP00000353767
ENSG00000198598	ENST00000545671	ENSP00000444603
ENSG00000198598	ENST00000545790	ENSP00000441710
ENSG00000198598	ENST00000535291	ENSP00000441106
ENSG00000198598	ENST00000534865	
ENSG00000198598	ENST00000542142	
ENSG00000198598	ENST00000537848	
ENSG00000198598	ENST00000542648	
ENSG00000228548	ENST00000453525	
ENSG00000169679	ENST00000302759	ENSP00000302530
ENSG00000169679	ENST00000535254	ENSP00000441013
ENSG00000169679	ENST00000671097	ENSP00000499328
ENSG00000169679	ENST00000409311	ENSP00000386701
ENSG00000169679	ENST00000478175	
ENSG00000169679	ENST00000466333	
ENSG00000169679	ENST00000490632	
ENSG00000169679	ENST00000666956	ENSP00000499728
ENSG00000169679	ENST00000465029	
ENSG00000169679	ENST00000477481	
ENSG00000169679	ENST00000468927	
ENSG00000169679	ENST00000447014	ENSP00000402883
ENSG00000169679	ENST00000420328	ENSP00000409713
ENSG00000169679	ENST00000436916	ENSP00000392219
ENSG00000238183	ENST00000444247	
ENSG00000232259	ENST00000420845	
ENSG00000287259	ENST00000664298	
ENSG00000227076	ENST00000433110	
ENSG00000228525	ENST00000438895	
ENSG00000287427	ENST00000670526	
ENSG00000148773	ENST00000368653	ENSP00000357642
ENSG00000148773	ENST00000368654	ENSP00000357643
ENSG00000148773	ENST00000464771	
ENSG00000148773	ENST00000484853	
ENSG00000148773	ENST00000478293	
ENSG00000233706	ENST00000433837	
ENSG00000287532	ENST00000655100	
ENSG00000241651	ENST00000475247	
ENSG00000270149	ENST00000289779	ENSP00000289779
ENSG00000270149	ENST00000470694	ENSP00000473373
ENSG00000248394	ENST00000511041	
ENSG00000164040	ENST00000613358	ENSP00000481886
ENSG00000164040	ENST00000296425	ENSP00000296425
ENSG00000164040	ENST00000520121	ENSP00000429301
ENSG00000164040	ENST00000394276	ENSP00000475242
ENSG00000164040	ENST00000512483	ENSP00000475350
ENSG00000164040	ENST00000503872	ENSP00000475268
ENSG00000164040	ENST00000503588	ENSP00000476010
ENSG00000164040	ENST00000509070	ENSP00000475603
ENSG00000274373	ENST00000622182	
ENSG00000256783	ENST00000542627	
ENSG00000256875	ENST00000537742	
ENSG00000280287	ENST00000624087	
ENSG00000279700	ENST00000622917	
ENSG00000277052	ENST00000612332	
ENSG00000277186	ENST00000613771	
ENSG00000204583	ENST00000544018	ENSP00000482471
ENSG00000204583	ENST00000376608	ENSP00000479730
ENSG00000204583	ENST00000622710	ENSP00000477635
ENSG00000204583	ENST00000545517	ENSP00000481713
ENSG00000204583	ENST00000616042	
ENSG00000204583	ENST00000536100	
ENSG00000232879	ENST00000433122	
ENSG00000048649	ENST00000308488	ENSP00000311513
ENSG00000048649	ENST00000480887	ENSP00000434509
ENSG00000048649	ENST00000529470	
ENSG00000048649	ENST00000531026	ENSP00000433603
ENSG00000048649	ENST00000526324	ENSP00000432022
ENSG00000048649	ENST00000531768	
ENSG00000048649	ENST00000532556	ENSP00000436728
ENSG00000048649	ENST00000528095	ENSP00000436408
ENSG00000048649	ENST00000534794	
ENSG00000048649	ENST00000440064	ENSP00000408844
ENSG00000048649	ENST00000467567	
ENSG00000048649	ENST00000530604	
ENSG00000251432	ENST00000505133	
ENSG00000251432	ENST00000509834	
ENSG00000251432	ENST00000693730	
ENSG00000251432	ENST00000511497	
ENSG00000251432	ENST00000504984	
ENSG00000251432	ENST00000662621	
ENSG00000251432	ENST00000513851	
ENSG00000251432	ENST00000667326	
ENSG00000251432	ENST00000663973	
ENSG00000215845	ENST00000462952	
ENSG00000215845	ENST00000318289	ENSP00000325518
ENSG00000215845	ENST00000368023	ENSP00000357002
ENSG00000215845	ENST00000423014	ENSP00000388293
ENSG00000215845	ENST00000368024	ENSP00000357003
ENSG00000215845	ENST00000466967	ENSP00000473633
ENSG00000215845	ENST00000486084	
ENSG00000187848	ENST00000643471	ENSP00000494644
ENSG00000187848	ENST00000343948	ENSP00000343339
ENSG00000187848	ENST00000350048	ENSP00000343904
ENSG00000187848	ENST00000351222	ENSP00000344502
ENSG00000187848	ENST00000352418	ENSP00000341419
ENSG00000187848	ENST00000449132	ENSP00000405531
ENSG00000187848	ENST00000348800	ENSP00000345095
ENSG00000187848	ENST00000542301	ENSP00000444477
ENSG00000279398	ENST00000624856	
ENSG00000112335	ENST00000230085	ENSP00000230085
ENSG00000112335	ENST00000426155	ENSP00000401779
ENSG00000112335	ENST00000368979	ENSP00000357975
ENSG00000112335	ENST00000349379	ENSP00000296991
ENSG00000273077	ENST00000608228	
ENSG00000167851	ENST00000648095	ENSP00000497133
ENSG00000167851	ENST00000360141	ENSP00000353259
ENSG00000167851	ENST00000392625	ENSP00000376401
ENSG00000167851	ENST00000310828	ENSP00000308188
ENSG00000167851	ENST00000361933	ENSP00000354564
ENSG00000167851	ENST00000582319	
ENSG00000167851	ENST00000577511	ENSP00000463189
ENSG00000138709	ENST00000512292	ENSP00000422850
ENSG00000138709	ENST00000649983	ENSP00000497192
ENSG00000138709	ENST00000508819	ENSP00000427281
ENSG00000138709	ENST00000326639	ENSP00000321997
ENSG00000138709	ENST00000394288	ENSP00000377829
ENSG00000138709	ENST00000432347	ENSP00000390395
ENSG00000138709	ENST00000648358	ENSP00000497514
ENSG00000138709	ENST00000650359	ENSP00000497312
ENSG00000138709	ENST00000704292	ENSP00000515817
ENSG00000138709	ENST00000704293	ENSP00000515818
ENSG00000138709	ENST00000507377	ENSP00000424383
ENSG00000138709	ENST00000507259	ENSP00000423686
ENSG00000138709	ENST00000508648	
ENSG00000138709	ENST00000506199	
ENSG00000138709	ENST00000503725	
ENSG00000233511	ENST00000431564	
ENSG00000212525	ENST00000391223	
ENSG00000286562	ENST00000667578	
ENSG00000230248	ENST00000419801	
ENSG00000206974	ENST00000384247	
ENSG00000238055	ENST00000418637	
ENSG00000279498	ENST00000624715	
ENSG00000238079	ENST00000442911	
ENSG00000227072	ENST00000436728	
ENSG00000200799	ENST00000363929	
ENSG00000151240	ENST00000280886	ENSP00000280886
ENSG00000151240	ENST00000634311	ENSP00000489203
ENSG00000151240	ENST00000434695	ENSP00000414462
ENSG00000151240	ENST00000421992	ENSP00000397571
ENSG00000158773	ENST00000368020	ENSP00000356999
ENSG00000158773	ENST00000368021	ENSP00000357000
ENSG00000158773	ENST00000472217	
ENSG00000158773	ENST00000368019	ENSP00000356998
ENSG00000158773	ENST00000473969	ENSP00000435671
ENSG00000158773	ENST00000528768	ENSP00000433041
ENSG00000158773	ENST00000531842	ENSP00000435005
ENSG00000158773	ENST00000496363	
ENSG00000158773	ENST00000491629	
ENSG00000158773	ENST00000534633	ENSP00000432533
ENSG00000158773	ENST00000529476	
ENSG00000081087	ENST00000699569	ENSP00000514443
ENSG00000081087	ENST00000477774	
ENSG00000081087	ENST00000699570	
ENSG00000081087	ENST00000699571	
ENSG00000081087	ENST00000699572	ENSP00000514444
ENSG00000081087	ENST00000699573	ENSP00000514445
ENSG00000081087	ENST00000699574	ENSP00000514446
ENSG00000081087	ENST00000699575	ENSP00000514447
ENSG00000081087	ENST00000193322	ENSP00000193322
ENSG00000081087	ENST00000467960	ENSP00000514449
ENSG00000081087	ENST00000699576	ENSP00000514448
ENSG00000081087	ENST00000699577	ENSP00000514450
ENSG00000081087	ENST00000699578	ENSP00000514451
ENSG00000081087	ENST00000699579	ENSP00000514452
ENSG00000081087	ENST00000492130	ENSP00000514453
ENSG00000081087	ENST00000699580	ENSP00000514454
ENSG00000081087	ENST00000699581	ENSP00000514455
ENSG00000081087	ENST00000440575	ENSP00000398556
ENSG00000081087	ENST00000699582	
ENSG00000081087	ENST00000699583	
ENSG00000081087	ENST00000699584	
ENSG00000081087	ENST00000492070	
ENSG00000182107	ENST00000555868	ENSP00000450842
ENSG00000182107	ENST00000557163	
ENSG00000182107	ENST00000554497	
ENSG00000106244	ENST00000496335	
ENSG00000106244	ENST00000350498	ENSP00000222968
ENSG00000106244	ENST00000426447	ENSP00000411287
ENSG00000106244	ENST00000488214	
ENSG00000106244	ENST00000626285	ENSP00000486021
ENSG00000151327	ENST00000555211	ENSP00000451508
ENSG00000151327	ENST00000699514	ENSP00000514409
ENSG00000151327	ENST00000699515	ENSP00000514410
ENSG00000151327	ENST00000280987	ENSP00000280987
ENSG00000151327	ENST00000699516	ENSP00000514411
ENSG00000151327	ENST00000382406	ENSP00000371843
ENSG00000151327	ENST00000554052	ENSP00000484619
ENSG00000151327	ENST00000553852	ENSP00000451165
ENSG00000151327	ENST00000556858	ENSP00000473546
ENSG00000151327	ENST00000553955	ENSP00000450424
ENSG00000151327	ENST00000554794	ENSP00000452223
ENSG00000151327	ENST00000555260	ENSP00000452425
ENSG00000151327	ENST00000553901	
ENSG00000151327	ENST00000699517	
ENSG00000110077	ENST00000528851	ENSP00000431901
ENSG00000110077	ENST00000420732	ENSP00000392921
ENSG00000110077	ENST00000530839	ENSP00000436979
ENSG00000110077	ENST00000533989	ENSP00000436133
ENSG00000110077	ENST00000531914	
ENSG00000110077	ENST00000529054	ENSP00000435844
ENSG00000110077	ENST00000412309	ENSP00000403212
ENSG00000110077	ENST00000426738	ENSP00000392770
ENSG00000110077	ENST00000533023	ENSP00000436172
ENSG00000110077	ENST00000527254	ENSP00000435630
ENSG00000110077	ENST00000529906	
ENSG00000110077	ENST00000525549	
ENSG00000110077	ENST00000530179	
ENSG00000110077	ENST00000526677	
ENSG00000110077	ENST00000532169	ENSP00000431266
ENSG00000110077	ENST00000534596	ENSP00000433436
ENSG00000110077	ENST00000533660	
ENSG00000110077	ENST00000531531	ENSP00000433012
ENSG00000110077	ENST00000533409	ENSP00000437152
ENSG00000110077	ENST00000526697	
ENSG00000110077	ENST00000528925	
ENSG00000225140	ENST00000702339	
ENSG00000225140	ENST00000451601	
ENSG00000275015	ENST00000610667	
ENSG00000184719	ENST00000371947	ENSP00000361015
ENSG00000184719	ENST00000331772	ENSP00000332530
ENSG00000184719	ENST00000466945	
ENSG00000184719	ENST00000481793	
ENSG00000106245	ENST00000403633	ENSP00000386023
ENSG00000106245	ENST00000427499	ENSP00000416698
ENSG00000106245	ENST00000496696	
ENSG00000106245	ENST00000222969	ENSP00000222969
ENSG00000106245	ENST00000473447	
ENSG00000106245	ENST00000471813	
ENSG00000106245	ENST00000456893	ENSP00000395269
ENSG00000106245	ENST00000431419	
ENSG00000106245	ENST00000466798	
ENSG00000263126	ENST00000572067	
ENSG00000289952	ENST00000702048	
ENSG00000188038	ENST00000339176	ENSP00000342411
ENSG00000188038	ENST00000576758	ENSP00000459748
ENSG00000188038	ENST00000576147	ENSP00000464568
ENSG00000226688	ENST00000669711	
ENSG00000226688	ENST00000416301	
ENSG00000226688	ENST00000661142	
ENSG00000226688	ENST00000661375	
ENSG00000226688	ENST00000653870	
ENSG00000226688	ENST00000451364	
ENSG00000226688	ENST00000671323	
ENSG00000226688	ENST00000666945	
ENSG00000226688	ENST00000665049	
ENSG00000226688	ENST00000669099	
ENSG00000226688	ENST00000655193	
ENSG00000226688	ENST00000657446	
ENSG00000226688	ENST00000664887	
ENSG00000226688	ENST00000669283	
ENSG00000226688	ENST00000671110	
ENSG00000226688	ENST00000662079	
ENSG00000226688	ENST00000661794	
ENSG00000226688	ENST00000656604	
ENSG00000226688	ENST00000414006	
ENSG00000226688	ENST00000449419	
ENSG00000226688	ENST00000668159	
ENSG00000226688	ENST00000667309	
ENSG00000226688	ENST00000452942	
ENSG00000226688	ENST00000452728	
ENSG00000226688	ENST00000427300	
ENSG00000226688	ENST00000684888	
ENSG00000226688	ENST00000454638	
ENSG00000226688	ENST00000668038	
